k15A_o0_01_c4a0.cnf: UNSAT | VERIFIED
k15A_o13_03_c4a1.cnf: UNSAT | VERIFIED
k15A_o13_03_c4a2.cnf: UNSAT | VERIFIED
k15A_o13_03_c4a3.cnf: UNSAT | VERIFIED
k15A_o13_03_dia0.cnf: UNSAT | VERIFIED
k15A_o13_03_dia1.cnf: UNSAT | VERIFIED
k15A_o14_03_c4a0.cnf: UNSAT | VERIFIED
k15A_o14_03_c4a1.cnf: UNSAT | VERIFIED
k15A_o14_03_c4a2.cnf: UNSAT | VERIFIED
k15A_o14_03_c4a3.cnf: UNSAT | VERIFIED
k15A_o14_03_dia0.cnf: UNSAT | VERIFIED
k15A_o14_03_dia1.cnf: UNSAT | VERIFIED
k15A_o15_03_c4a0.cnf: UNSAT | VERIFIED
k15A_o15_03_c4a1.cnf: UNSAT | VERIFIED
k15A_o15_03_c4a2.cnf: UNSAT | VERIFIED
k15A_o15_03_c4a3.cnf: UNSAT | VERIFIED
k15A_o15_03_dia0.cnf: UNSAT | VERIFIED
k15A_o15_03_dia1.cnf: UNSAT | VERIFIED
k15A_o16_03_c4a0.cnf: UNSAT | VERIFIED
k15A_o16_03_c4a1.cnf: UNSAT | VERIFIED
k15A_o16_03_c4a2.cnf: UNSAT | VERIFIED
k15A_o16_03_c4a3.cnf: UNSAT | VERIFIED
k15A_o16_03_dia0.cnf: UNSAT | VERIFIED
k15A_o16_03_dia1.cnf: UNSAT | VERIFIED
k15A_o17_03_c4a0.cnf: UNSAT | VERIFIED
k15A_o17_03_c4a1.cnf: UNSAT | VERIFIED
k15A_o17_03_c4a2.cnf: UNSAT | VERIFIED
k15A_o17_03_c4a3.cnf: UNSAT | VERIFIED
k15A_o17_03_dia0.cnf: UNSAT | VERIFIED
k15A_o17_03_dia1.cnf: UNSAT | VERIFIED
k15A_o18_03_c4a0.cnf: UNSAT | VERIFIED
k15A_o18_03_c4a1.cnf: UNSAT | VERIFIED
k15A_o18_03_c4a2.cnf: UNSAT | VERIFIED
k15A_o18_03_c4a3.cnf: UNSAT | VERIFIED
k15A_o18_03_dia0.cnf: UNSAT | VERIFIED
k15A_o18_03_dia1.cnf: UNSAT | VERIFIED
k15A_o19_03_c4a0.cnf: UNSAT | VERIFIED
k15A_o19_03_c4a1.cnf: UNSAT | VERIFIED
k15A_o19_03_c4a2.cnf: UNSAT | VERIFIED
k15A_o19_03_c4a3.cnf: UNSAT | VERIFIED
k15A_o19_03_dia0.cnf: UNSAT | VERIFIED
k15A_o19_03_dia1.cnf: UNSAT | VERIFIED
k15A_o20_03_c4a0.cnf: UNSAT | VERIFIED
k15A_o20_03_c4a1.cnf: UNSAT | VERIFIED
k15A_o20_03_c4a2.cnf: UNSAT | VERIFIED
k15A_o20_03_c4a3.cnf: UNSAT | VERIFIED
k15A_o20_03_dia0.cnf: UNSAT | VERIFIED
k15A_o20_03_dia1.cnf: UNSAT | VERIFIED
k15A_o21_01_c4a0.cnf: UNSAT | VERIFIED
k15A_o21_01_c4a1.cnf: UNSAT | VERIFIED
k15A_o21_01_c4a2.cnf: UNSAT | VERIFIED
k15A_o21_01_c4a3.cnf: UNSAT | VERIFIED
k15A_o21_01_dia0.cnf: UNSAT | VERIFIED
k15A_o21_01_dia1.cnf: UNSAT | VERIFIED
k15A_o22_03_c4a0.cnf: UNSAT | VERIFIED
k15A_o22_03_c4a1.cnf: UNSAT | VERIFIED
k15A_o22_03_c4a2.cnf: UNSAT | VERIFIED
k15A_o22_03_c4a3.cnf: UNSAT | VERIFIED
k15A_o22_03_dia0.cnf: UNSAT | VERIFIED
k15A_o22_03_dia1.cnf: UNSAT | VERIFIED
k15A_o23_03_c4a0.cnf: UNSAT | VERIFIED
k15A_o23_03_c4a1.cnf: UNSAT | VERIFIED
k15A_o23_03_c4a2.cnf: UNSAT | VERIFIED
k15A_o23_03_c4a3.cnf: UNSAT | VERIFIED
k15A_o23_03_dia0.cnf: UNSAT | VERIFIED
k15A_o23_03_dia1.cnf: UNSAT | VERIFIED
k15A_o24_03_c4a0.cnf: UNSAT | VERIFIED
k15A_o24_03_c4a1.cnf: UNSAT | VERIFIED
k15A_o24_03_c4a2.cnf: UNSAT | VERIFIED
k15A_o24_03_c4a3.cnf: UNSAT | VERIFIED
k15A_o24_03_dia0.cnf: UNSAT | VERIFIED
k15A_o24_03_dia1.cnf: UNSAT | VERIFIED
k15A_o25_01_c4a0.cnf: UNSAT | VERIFIED
k15A_o25_01_c4a1.cnf: UNSAT | VERIFIED
k15A_o25_01_c4a2.cnf: UNSAT | VERIFIED
k15A_o25_01_c4a3.cnf: UNSAT | VERIFIED
k15A_o25_01_dia0.cnf: UNSAT | VERIFIED
k15A_o25_01_dia1.cnf: UNSAT | VERIFIED
k15A_o26_03_c4a0.cnf: UNSAT | VERIFIED
k15A_o26_03_c4a1.cnf: UNSAT | VERIFIED
k15A_o26_03_c4a2.cnf: UNSAT | VERIFIED
k15A_o26_03_c4a3.cnf: UNSAT | VERIFIED
k15A_o26_03_dia0.cnf: UNSAT | VERIFIED
k15A_o26_03_dia1.cnf: UNSAT | VERIFIED
k15A_o27_01_c4a0.cnf: UNSAT | VERIFIED
k15A_o27_01_c4a1.cnf: UNSAT | VERIFIED
k15A_o27_01_c4a2.cnf: UNSAT | VERIFIED
k15A_o27_01_c4a3.cnf: UNSAT | VERIFIED
k15A_o27_01_dia0.cnf: UNSAT | VERIFIED
k15A_o27_01_dia1.cnf: UNSAT | VERIFIED
k15A_o28_01_c4a0.cnf: UNSAT | VERIFIED
k15A_o28_01_c4a1.cnf: UNSAT | VERIFIED
k15A_o28_01_c4a2.cnf: UNSAT | VERIFIED
k15A_o28_01_c4a3.cnf: UNSAT | VERIFIED
k15A_o28_01_dia0.cnf: UNSAT | VERIFIED
k15A_o28_01_dia1.cnf: UNSAT | VERIFIED
k15A_o29_01_c4a0.cnf: UNSAT | VERIFIED
k15A_o29_01_c4a1.cnf: UNSAT | VERIFIED
k15A_o29_01_c4a2.cnf: UNSAT | VERIFIED
k15A_o29_01_c4a3.cnf: UNSAT | VERIFIED
k15A_o29_01_dia0.cnf: UNSAT | VERIFIED
k15A_o29_01_dia1.cnf: UNSAT | VERIFIED
k15A_o30_01_c4a0.cnf: UNSAT | VERIFIED
k15A_o30_01_c4a1.cnf: UNSAT | VERIFIED
k15A_o30_01_c4a2.cnf: UNSAT | VERIFIED
k15A_o30_01_c4a3.cnf: UNSAT | VERIFIED
k15A_o30_01_dia0.cnf: UNSAT | VERIFIED
k15A_o30_01_dia1.cnf: UNSAT | VERIFIED
k15A_o31_34_c4a0.cnf: UNSAT | VERIFIED
k15A_o31_34_c4a1.cnf: UNSAT | VERIFIED
k15A_o31_34_c4a2.cnf: UNSAT | VERIFIED
k15A_o31_34_c4a3.cnf: UNSAT | VERIFIED
k15A_o31_34_dia0.cnf: UNSAT | VERIFIED
k15A_o31_34_dia1.cnf: UNSAT | VERIFIED
k15A_o32_45_c4a0.cnf: UNSAT | VERIFIED
k15A_o32_45_c4a1.cnf: UNSAT | VERIFIED
k15A_o32_45_c4a2.cnf: UNSAT | VERIFIED
k15A_o32_45_c4a3.cnf: UNSAT | VERIFIED
k15A_o32_45_dia0.cnf: UNSAT | VERIFIED
k15A_o32_45_dia1.cnf: UNSAT | VERIFIED
k15A_o33_56_c4a0.cnf: UNSAT | VERIFIED
k15A_o33_56_c4a1.cnf: UNSAT | VERIFIED
k15A_o33_56_c4a2.cnf: UNSAT | VERIFIED
k15A_o33_56_c4a3.cnf: UNSAT | VERIFIED
k15A_o33_56_dia0.cnf: UNSAT | VERIFIED
k15A_o33_56_dia1.cnf: UNSAT | VERIFIED
k15A_o34_01_c4a0.cnf: UNSAT | VERIFIED
k15A_o34_01_c4a1.cnf: UNSAT | VERIFIED
k15A_o34_01_c4a2.cnf: UNSAT | VERIFIED
k15A_o34_01_c4a3.cnf: UNSAT | VERIFIED
k15A_o34_01_dia0.cnf: UNSAT | VERIFIED
k15A_o34_01_dia1.cnf: UNSAT | VERIFIED
k15A certs: PASS=210 FAIL=0
